"NOME AIRPORT, AK US (USW00026617)",,,,,,
Date,TAVG,TMAX,TMIN,PRCP,SNOW,SNWD
04/28/1936,,34,28,0,0,2
04/29/1936,,35,21,0,0,1
04/30/1936,,43,26,0,0,1
05/01/1936,,42,35,0,0,0
05/02/1936,,40,36,0.02,0,0
05/03/1936,,45,34,0,0,0
05/04/1936,,39,31,0,0,0
05/05/1936,,40,31,0.03,0.1,0
05/06/1936,,46,32,0,0,0
05/07/1936,,49,33,0,0,0
05/08/1936,,38,29,0.04,0,0
05/09/1936,,46,29,0,0,0
05/10/1936,,49,34,0,0,0
05/11/1936,,55,33,0,0,0
05/12/1936,,48,29,0,0,0
05/13/1936,,52,25,0.02,0,0
05/14/1936,,50,35,0.14,0,0
05/15/1936,,52,38,0,0,0
05/16/1936,,52,36,0,0,0
05/17/1936,,46,34,0,0,0
05/18/1936,,52,34,0,0,0
05/19/1936,,54,39,0,0,0
05/20/1936,,54,41,0,0,0
05/21/1936,,55,40,0.01,0,0
05/22/1936,,43,32,0,0,0
05/23/1936,,46,32,0.16,0,0
05/24/1936,,50,33,0.08,0,0
05/25/1936,,51,29,0,0,0
05/26/1936,,46,24,0,0,0
05/27/1936,,42,26,0,0,0
05/28/1936,,57,28,0,0,0
05/29/1936,,54,42,0.02,0,0
05/30/1936,,50,40,0,0,0
05/31/1936,,53,40,0,0,0
06/01/1936,,54,39,0,0,0
06/02/1936,,51,35,0.04,0,0
06/03/1936,,46,35,0,0,0
06/04/1936,,67,35,0,0,0
06/05/1936,,72,44,0,0,0
06/06/1936,,56,41,0,0,0
06/07/1936,,66,37,0,0,0
06/08/1936,,62,43,0.12,0,0
06/09/1936,,48,40,0.03,0,0
06/10/1936,,60,44,0.01,0,0
06/11/1936,,61,49,0.07,0,0
06/12/1936,,62,45,0,0,0
06/13/1936,,62,37,0,0,0
06/14/1936,,60,47,0,0,0
06/15/1936,,55,44,0,0,0
06/16/1936,,51,41,0,0,0
06/17/1936,,48,40,0.02,0,0
06/18/1936,,46,33,0,0,0
06/19/1936,,47,37,0.02,0,0
06/20/1936,,46,42,0.16,0,0
06/21/1936,,44,41,0.36,0,0
06/22/1936,,43,40,0.44,0,0
06/23/1936,,48,40,0.31,0,0
06/24/1936,,49,43,0.06,0,0
06/25/1936,,52,44,0.02,0,0
06/26/1936,,60,45,0.01,0,0
06/27/1936,,62,50,0,0,0
06/28/1936,,74,50,0,0,0
06/29/1936,,62,44,0,0,0
06/30/1936,,72,49,0,0,0
07/01/1936,,81,59,0,0,0
07/02/1936,,78,54,0,0,0
07/03/1936,,84,60,0,0,0
07/04/1936,,75,53,0,0,0
07/05/1936,,57,46,0.06,0,0
07/06/1936,,49,40,0.36,0,0
07/07/1936,,48,35,0.05,0,0
07/08/1936,,49,37,0,0,0
07/09/1936,,46,42,0.16,0,0
07/10/1936,,57,38,0,0,0
07/11/1936,,52,42,0,0,0
07/12/1936,,48,45,0.33,0,0
07/13/1936,,52,40,0,0,0
07/14/1936,,52,37,0,0,0
07/15/1936,,58,43,0,0,0
07/16/1936,,65,40,0,0,0
07/17/1936,,54,47,0.08,0,0
07/18/1936,,50,47,0.61,0,0
07/19/1936,,52,46,0.19,0,0
07/20/1936,,63,46,0,0,0
07/21/1936,,53,47,0.02,0,0
07/22/1936,,55,47,0.01,0,0
07/23/1936,,55,48,0,0,0
07/24/1936,,56,48,0,0,0
07/25/1936,,55,49,0,0,0
07/26/1936,,57,50,0.36,0,0
07/27/1936,,57,50,0.12,0,0
07/28/1936,,60,49,0.01,0,0
07/29/1936,,58,45,0,0,0
07/30/1936,,60,40,0,0,0
07/31/1936,,60,,0,0,
08/01/1936,,60,48,0,0,0
08/02/1936,,63,52,0,0,0
08/03/1936,,57,52,0.13,0,0
08/04/1936,,60,46,0.01,0,0
08/05/1936,,58,38,0,0,0
08/06/1936,,60,39,0,0,0
08/07/1936,,53,51,0.83,0,0
08/08/1936,,53,47,0.18,0,0
08/09/1936,,57,46,0.08,0,0
08/10/1936,,64,49,0.03,0,0
08/11/1936,,71,53,0,0,0
08/12/1936,,71,52,0,0,0
08/13/1936,,60,42,0,0,0
08/14/1936,,60,41,0,0,0
08/15/1936,,64,40,0,0,0
08/16/1936,,61,51,0.05,0,0
08/17/1936,,62,49,0.11,0,0
08/18/1936,,60,43,0,0,0
08/19/1936,,52,45,0.58,0,0
08/20/1936,,58,37,0.17,0,0
08/21/1936,,52,37,0.79,0,0
08/22/1936,,54,50,0.08,0,0
08/23/1936,,56,50,0.18,0,0
08/24/1936,,53,42,0.06,0,0
08/25/1936,,54,34,0,0,0
08/26/1936,,51,29,0,0,0
08/27/1936,,52,34,0.04,0,0
08/28/1936,,56,47,0,0,0
08/29/1936,,53,46,0,0,0
08/30/1936,,52,46,0,0,0
08/31/1936,,55,39,0.24,0,0
09/01/1936,,46,34,0,0,0
09/02/1936,,50,33,0,0,0
09/03/1936,,53,33,0.04,0,0
09/04/1936,,52,37,0.02,0,0
09/05/1936,,48,37,0.44,0,0
09/06/1936,,45,30,0.05,0,0
09/07/1936,,39,27,0.1,0.1,0
09/08/1936,,41,29,0,0,0
09/09/1936,,48,26,0,0,0
09/10/1936,,46,24,0,0,0
09/11/1936,,48,27,0,0,0
09/12/1936,,52,36,0,0,0
09/13/1936,,52,33,0,0,0
09/14/1936,,48,41,0.22,0,0
09/15/1936,,51,47,0.14,0,0
09/16/1936,,50,48,0.34,0,0
09/17/1936,,49,43,0.14,0,0
09/18/1936,,58,45,0.14,0,0
09/19/1936,,56,36,0,0,0
09/20/1936,,50,33,0,0,0
09/21/1936,,53,38,0,0,0
09/22/1936,,51,37,0.05,0,0
09/23/1936,,50,37,0,0,0
09/24/1936,,48,34,0.02,0,0
09/25/1936,,51,34,0.02,0,0
09/26/1936,,48,40,0.34,0,0
09/27/1936,,44,40,0.01,0,0
09/28/1936,,50,41,0,0,0
09/29/1936,,47,43,0.54,0,0
09/30/1936,,50,44,0,0,0
10/01/1936,,55,35,0,0,0
10/02/1936,,52,31,0,0,0
10/03/1936,,50,29,0,0,0
10/04/1936,,45,22,0,0,0
10/05/1936,,42,27,0,0,0
10/06/1936,,36,23,0,0,0
10/07/1936,,36,15,0,0,0
10/08/1936,,39,20,0,0,0
10/09/1936,,38,16,0,0,0
10/10/1936,,35,16,0.01,0.1,0
10/11/1936,,37,16,0,0,0
10/12/1936,,33,14,0,0,0
10/13/1936,,36,32,0.13,0.5,0
10/14/1936,,38,31,0.13,1.3,0
10/15/1936,,35,22,0.02,0.2,1
10/16/1936,,32,22,0,0,1
10/17/1936,,34,20,0.02,0.2,1
10/18/1936,,32,24,0.02,0.2,1
10/19/1936,,28,17,0,0,1
10/20/1936,,34,24,0.01,0.1,1
10/21/1936,,40,29,0.67,0.4,0
10/22/1936,,40,29,0.18,0,0
10/23/1936,,38,25,0,0,0
10/24/1936,,38,22,0.12,1.2,1
10/25/1936,,30,26,0,0,1
10/26/1936,,32,19,0,0,1
10/27/1936,,25,14,0.05,0.6,0
10/28/1936,,24,10,0,0,1
10/29/1936,,29,20,0.26,2.6,1
10/30/1936,,38,29,0.41,0.3,0
10/31/1936,,38,35,0.01,0,0
11/01/1936,,41,37,0.36,0,0
11/02/1936,,39,34,0.18,0,0
11/03/1936,,35,32,0.06,0.6,0
11/04/1936,,34,31,0.08,0.2,0
11/05/1936,,35,31,0.03,0.2,0
11/06/1936,,36,31,0,0,0
11/07/1936,,35,29,0.04,0.4,0
11/08/1936,,30,25,0.1,1,1
11/09/1936,,27,15,0,0,2
11/10/1936,,19,10,0,0,1
11/11/1936,,14,4,0,0,1
11/12/1936,,13,2,0,0,1
11/13/1936,,10,-1,0,0,1
11/14/1936,,10,-5,0,0,0
11/15/1936,,16,5,0,0,0
11/16/1936,,7,-3,0,0,0
11/17/1936,,7,-3,0,0,0
11/18/1936,,8,-1,0,0,0
11/19/1936,,5,-8,0,0,0
11/20/1936,,9,-10,0.01,0,0
11/21/1936,,26,9,0.14,1.9,2
11/22/1936,,32,24,0.02,0.2,2
11/23/1936,,30,22,0.07,0.7,3
11/24/1936,,26,13,0,0,3
11/25/1936,,31,22,0.02,0.2,3
11/26/1936,,30,22,0.14,1.4,3
11/27/1936,,30,26,0.09,0.9,5
11/28/1936,,28,9,0,0,5
11/29/1936,,20,2,0,0,5
11/30/1936,,22,5,0,0,4
12/01/1936,,16,5,0,0,4
12/02/1936,,21,10,0,0,4
12/03/1936,,21,9,0.03,0.4,5
12/04/1936,,14,-2,0,0,4
12/05/1936,,9,4,0.06,0.8,5
12/06/1936,,6,1,0.05,0.6,5
12/07/1936,,2,-15,0,0,5
12/08/1936,,12,-11,0,0,5
12/09/1936,,19,5,0,0,5
12/10/1936,,15,0,0,0,5
12/11/1936,,4,-15,0,0,5
12/12/1936,,5,0,0.1,1.2,6
12/13/1936,,4,-9,0,0,6
12/14/1936,,-5,-19,0,0,6
12/15/1936,,-7,-20,0,0,6
12/16/1936,,-4,-22,0,0,6
12/17/1936,,-8,-22,0,0,6
12/18/1936,,0,-10,0,0,6
12/19/1936,,11,-1,0,0,6
12/20/1936,,17,9,0,0,6
12/21/1936,,14,-1,0,0,6
12/22/1936,,2,-13,0,0,5
12/23/1936,,5,-14,0,0,5
12/24/1936,,12,5,0.03,0.3,5
12/25/1936,,13,-6,0.02,0.2,6
12/26/1936,,24,-4,0.18,0.2,6
12/27/1936,,34,23,0.05,0.3,5
12/28/1936,,31,17,0.13,1.4,5
12/29/1936,,33,29,0.34,3.4,7
12/30/1936,,34,26,0.23,2.3,8
12/31/1936,,29,24,0.27,2.7,9
01/01/1937,,30,-7,0.18,1.8,12
01/02/1937,,18,-18,0,0,12
01/03/1937,,27,13,0,0,12
01/04/1937,,31,20,0.24,2.4,14
01/05/1937,,32,25,0.01,0.1,15
01/06/1937,,31,25,0.11,1.1,15
01/07/1937,,28,5,0,0,16
01/08/1937,,34,6,0.36,1.1,16
01/09/1937,,34,30,0.04,0,13
01/10/1937,,31,25,0.12,1.2,12
01/11/1937,,28,1,0.04,0.4,13
01/12/1937,,12,-1,0.04,0.4,13
01/13/1937,,27,12,0.03,0.4,14
01/14/1937,,30,23,0.35,3.6,14
01/15/1937,,33,16,0.38,1.8,15
01/16/1937,,20,6,0,0,15
01/17/1937,,18,0,0.11,1.1,15
01/18/1937,,27,12,0.03,0.3,16
01/19/1937,,25,9,0.08,0.9,16
01/20/1937,,28,17,0.66,6.8,20
01/21/1937,,18,-2,0.09,1.1,24
01/22/1937,,17,-8,0.06,0.8,24
01/23/1937,,32,12,0.48,5,29
01/24/1937,,12,-3,0.18,2.3,31
01/25/1937,,32,0,0.4,4.4,34
01/26/1937,,32,28,0.2,1.1,36
01/27/1937,,32,22,0.06,0.6,36
01/28/1937,,31,25,0.22,2.2,38
01/29/1937,,25,13,0,0,38
01/30/1937,,22,17,0,0,38
01/31/1937,,28,20,0,0,38
02/01/1937,,26,11,0,0,38
02/02/1937,,16,4,0,0,38
02/03/1937,,16,3,0.04,0.5,38
02/04/1937,,19,10,0,0,38
02/05/1937,,27,17,0.16,1.9,39
02/06/1937,,32,24,0.16,1.3,39
02/07/1937,,24,-2,0,0,40
02/08/1937,,3,-5,0,0,40
02/09/1937,,7,1,0.03,0.3,40
02/10/1937,,3,-4,0.01,0.1,40
02/11/1937,,-3,-26,0,0,40
02/12/1937,,-4,-24,0.06,0.7,40
02/13/1937,,-4,-11,0.02,0.2,41
02/14/1937,,-6,-23,0,0,41
02/15/1937,,-11,-27,0,0,41
02/16/1937,,-9,-28,0.01,0.1,41
02/17/1937,,-6,-11,0,0,41
02/18/1937,,4,-8,0.01,0.1,41
02/19/1937,,12,4,0.04,0.5,41
02/20/1937,,21,11,0.06,0.8,41
02/21/1937,,23,6,0.06,0.8,42
02/22/1937,,8,-10,0,0,42
02/23/1937,,0,-13,0,0,42
02/24/1937,,7,-11,0,0,42
02/25/1937,,-2,-17,0,0,42
02/26/1937,,-2,-12,0,0,42
02/27/1937,,3,-9,0.02,0.1,42
02/28/1937,,7,-4,0.02,0.2,42
03/01/1937,,14,7,0.02,0.4,43
03/02/1937,,14,-11,0.01,0.2,43
03/03/1937,,-3,-20,0,0,43
03/04/1937,,-6,-23,0,0,43
03/05/1937,,-4,-26,0,0,43
03/06/1937,,-10,-28,0,0,43
03/07/1937,,-11,-30,0,0,43
03/08/1937,,-11,-28,0,0,43
03/09/1937,,-9,-30,0,0,42
03/10/1937,,7,-16,0,0,42
03/11/1937,,13,-20,0,0,42
03/12/1937,,29,13,0.16,1.8,43
03/13/1937,,31,28,0.12,1.2,44
03/14/1937,,34,24,0.03,0.3,45
03/15/1937,,28,21,0.02,0.2,45
03/16/1937,,24,13,0.01,0.1,45
03/17/1937,,14,-10,0.03,0.4,45
03/18/1937,,1,-15,0,0,45
03/19/1937,,7,-15,0,0,45
03/20/1937,,19,-9,0,0,45
03/21/1937,,26,0,0,0,45
03/22/1937,,19,-1,0,0,44
03/23/1937,,18,1,0,0,44
03/24/1937,,17,-5,0,0,44
03/25/1937,,16,-8,0,0,44
03/26/1937,,17,1,0,0,44
03/27/1937,,20,6,0,0,43
03/28/1937,,25,6,0,0,43
03/29/1937,,24,4,0,0,43
03/30/1937,,19,-5,0,0,42
03/31/1937,,20,-2,0,0,42
04/01/1937,,15,9,0,0,42
04/02/1937,,23,13,0.01,0.1,42
04/03/1937,,30,22,0.03,0.3,42
04/04/1937,,32,25,0,0,41
04/05/1937,,34,24,0,0,40
04/06/1937,,32,16,0,0,38
04/07/1937,,24,0,0,0,38
04/08/1937,,18,-10,0,0,37
04/09/1937,,18,-9,0,0,37
04/10/1937,,14,-12,0,0,36
04/11/1937,,20,-7,0,0,36
04/12/1937,,26,-4,0,0,35
04/13/1937,,23,15,0.01,0.1,35
04/14/1937,,27,9,0,0,35
04/15/1937,,26,7,0,0,34
04/16/1937,,25,3,0,0,34
04/17/1937,,23,-2,0,0,33
04/18/1937,,18,-6,0,0,33
04/19/1937,,19,-9,0.04,0.5,32
04/20/1937,,34,19,0.2,2.3,34
04/21/1937,,29,16,0,0,32
04/22/1937,,25,8,0,0,32
04/23/1937,,33,23,0.08,0.7,31
04/24/1937,,35,21,0,0,30
04/25/1937,,33,20,0.07,0.4,29
04/26/1937,,32,11,0.22,2.2,30
04/27/1937,,19,2,0,0,29
04/28/1937,,11,-2,0,0,29
04/29/1937,,,5,0,0,29
04/30/1937,,28,,0.4,4,29
05/01/1937,,35,28,0.63,5.9,35
05/02/1937,,37,30,0.04,0.4,32
05/03/1937,,32,13,0,0,29
05/04/1937,,33,11,0,0,28
05/05/1937,,28,20,0.02,0.2,28
05/06/1937,,34,13,0.06,0.6,28
05/07/1937,,34,12,0.02,0.2,28
05/08/1937,,31,12,0,0,27
05/09/1937,,37,12,0,0,27
05/10/1937,,38,20,0,0,26
05/11/1937,,30,10,0,0,24
05/12/1937,,24,5,0,0,24
05/13/1937,,27,4,0,0,23
05/14/1937,,34,23,0.06,0.6,23
05/15/1937,,37,20,0,0,22
05/16/1937,,37,22,0,0,21
05/17/1937,,38,28,0,0,18
05/18/1937,,42,33,0,0,15
05/19/1937,,42,34,0,0,12
05/20/1937,,46,34,0,0,10
05/21/1937,,43,33,0,0,8
05/22/1937,,47,30,0,0,7
05/23/1937,,41,26,0,0,5
05/24/1937,,49,35,0,0,3
05/25/1937,,45,35,0,0,2
05/26/1937,,46,33,0.01,0,1
05/27/1937,,44,33,0,0,0
05/28/1937,,51,30,0,0,0
05/29/1937,,49,31,0,0,0
05/30/1937,,41,28,0,0,0
05/31/1937,,51,30,0.02,0,0
06/01/1937,,60,34,0,0,0
06/02/1937,,49,32,0,0,0
06/03/1937,,38,33,0,0,0
06/04/1937,,46,34,0.02,0,0
06/05/1937,,41,34,0,0,0
06/06/1937,,41,29,0,0,0
06/07/1937,,46,26,0,0,0
06/08/1937,,49,38,0,0,0
06/09/1937,,48,34,0,0,0
06/10/1937,,48,32,0,0,0
06/11/1937,,52,39,0,0,0
06/12/1937,,78,45,0,0,0
06/13/1937,,65,48,0,0,0
06/14/1937,,59,42,0.02,0,0
06/15/1937,,58,37,0.42,0,0
06/16/1937,,57,43,0.04,0,0
06/17/1937,,68,38,0.06,0,0
06/18/1937,,62,45,0,0,0
06/19/1937,,75,46,0,0,0
06/20/1937,,70,44,0,0,0
06/21/1937,,46,39,0,0,0
06/22/1937,,44,38,0,0,0
06/23/1937,,62,38,0,0,0
06/24/1937,,69,48,0,0,0
06/25/1937,,52,43,0,0,0
06/26/1937,,63,41,0,0,0
06/27/1937,,53,40,0,0,0
06/28/1937,,49,38,0,0,0
06/29/1937,,58,35,0,0,0
06/30/1937,,47,38,0,0,0
07/01/1937,,44,40,0,0,0
07/02/1937,,43,39,0,0,0
07/03/1937,,43,38,0,0,0
07/04/1937,,50,34,0,0,0
07/05/1937,,58,42,0,0,0
07/06/1937,,52,43,0,0,0
07/07/1937,,50,38,0,0,0
07/08/1937,,61,33,0,0,0
07/09/1937,,58,44,0,0,0
07/10/1937,,63,47,0,0,0
07/11/1937,,65,47,0,0,0
07/12/1937,,65,47,0,0,0
07/13/1937,,71,43,0,0,0
07/14/1937,,72,52,0,0,0
07/15/1937,,64,55,0,0,0
07/16/1937,,57,52,0.09,0,0
07/17/1937,,59,51,0,0,0
07/18/1937,,68,54,0.02,0,0
07/19/1937,,59,50,0.01,0,0
07/20/1937,,68,49,0,0,0
07/21/1937,,67,47,0.13,0,0
07/22/1937,,68,44,0.01,0,0
07/23/1937,,67,49,0,0,0
07/24/1937,,65,44,0,0,0
07/25/1937,,68,48,0.02,0,0
07/26/1937,,67,46,0,0,0
07/27/1937,,62,40,0,0,0
07/28/1937,,57,43,0,0,0
07/29/1937,,62,44,0,0,0
07/30/1937,,60,54,0.54,0,0
07/31/1937,,61,50,0.08,0,0
08/01/1937,,62,49,0.02,0,0
08/02/1937,,58,42,0.02,0,0
08/03/1937,,52,41,0,0,0
08/04/1937,,53,39,0,0,0
08/05/1937,,55,38,0.08,0,0
08/06/1937,,54,32,0.1,0,0
08/07/1937,,55,37,0.06,0,0
08/08/1937,,61,34,0,0,0
08/09/1937,,61,32,0,0,0
08/10/1937,,70,40,0,0,0
08/11/1937,,67,40,0,0,0
08/12/1937,,63,37,0,0,0
08/13/1937,,58,50,0.11,0,0
08/14/1937,,58,50,0.15,0,0
08/15/1937,,54,50,0.26,0,0
08/16/1937,,52,49,0.1,0,0
08/17/1937,,52,49,0.06,0,0
08/18/1937,,59,44,0.12,0,0
08/19/1937,,52,42,0.01,0,0
08/20/1937,,51,46,0.94,0,0
08/21/1937,,51,48,0.42,0,0
08/22/1937,,54,46,0.07,0,0
08/23/1937,,54,38,0.02,0,0
08/24/1937,,54,35,0,0,0
08/25/1937,,53,45,0,0,0
08/26/1937,,53,46,0.04,0,0
08/27/1937,,52,37,0.03,0,0
08/28/1937,,55,37,0.01,0,0
08/29/1937,,53,48,0.36,0,0
08/30/1937,,52,48,0,0,0
08/31/1937,,52,48,0,0,0
09/01/1937,,52,46,0,0,0
09/02/1937,,53,40,0.64,0,0
09/03/1937,,56,46,0.88,0,0
09/04/1937,,55,48,0.37,0,0
09/05/1937,,52,44,0.28,0,0
09/06/1937,,50,45,1.15,0,0
09/07/1937,,49,44,0.53,0,0
09/08/1937,,50,39,0.02,0,0
09/09/1937,,56,38,0,0,0
09/10/1937,,59,42,0,0,0
09/11/1937,,47,43,0.34,0,0
09/12/1937,,55,43,0.12,0,0
09/13/1937,,51,43,0.02,0,0
09/14/1937,,55,42,0.02,0,0
09/15/1937,,56,43,0,0,0
09/16/1937,,50,38,0,0,0
09/17/1937,,49,35,0,0,0
09/18/1937,,51,28,0,0,0
09/19/1937,,47,24,0.04,0,0
09/20/1937,,45,22,0,0,0
09/21/1937,,50,27,0,0,0
09/22/1937,,48,35,0,0,0
09/23/1937,,53,34,0,0,0
09/24/1937,,43,36,0.46,0,0
09/25/1937,,41,33,0.26,0,0
09/26/1937,,44,30,0,0,0
09/27/1937,,44,29,0.16,0,0
09/28/1937,,46,33,0,0,0
09/29/1937,,45,38,0.02,0,0
09/30/1937,,44,39,0.07,0,0
10/01/1937,,45,38,0.3,0,0
10/02/1937,,47,39,0.52,0,0
10/03/1937,,47,45,0.08,0,0
10/04/1937,,47,30,0.01,0,0
10/05/1937,,42,28,0,0,0
10/06/1937,,43,23,0,0,0
10/07/1937,,42,22,0,0,0
10/08/1937,,40,27,0,0,0
10/09/1937,,46,29,0,0,0
10/10/1937,,42,28,0,0,0
10/11/1937,,44,24,0,0,0
10/12/1937,,58,43,0,0,0
10/13/1937,,44,35,0,0,0
10/14/1937,,39,33,0.07,0.7,0
10/15/1937,,46,28,0,0,0
10/16/1937,,39,23,0,0,0
10/17/1937,,36,22,0,0,0
10/18/1937,,35,19,0,0,0
10/19/1937,,35,22,0,0,0
10/20/1937,,38,23,0,0,0
10/21/1937,,37,25,0,0,0
10/22/1937,,38,26,0,0,0
10/23/1937,,42,29,0,0,0
10/24/1937,,39,32,0.02,0,0
10/25/1937,,45,23,0,0,0
10/26/1937,,42,20,0,0,0
10/27/1937,,37,17,0,0,0
10/28/1937,,32,16,0,0,0
10/29/1937,,28,21,0,0,0
10/30/1937,,32,16,0,0,0
10/31/1937,,29,16,0,0,0
11/01/1937,,38,28,0,0,0
11/02/1937,,40,23,0,0,0
11/03/1937,,36,28,0.03,0.5,0
11/04/1937,,33,28,0,0,1
11/05/1937,,32,25,0,0.1,0
11/06/1937,,31,23,0.05,0.6,1
11/07/1937,,29,9,0,0,1
11/08/1937,,37,15,0.24,1.2,2
11/09/1937,,39,33,1.1,0.6,0
11/10/1937,,40,33,0.04,0,0
11/11/1937,,37,30,0.01,0,0
11/12/1937,,38,32,0.39,0,0
11/13/1937,,40,33,0.05,0,0
11/14/1937,,37,28,0,0,0
11/15/1937,,36,29,0.11,0.6,0
11/16/1937,,30,14,0,0,0
11/17/1937,,28,12,0,0,0
11/18/1937,,31,22,0,0,0
11/19/1937,,33,15,0,0,0
11/20/1937,,24,10,0,0,0
11/21/1937,,18,7,0,0,0
11/22/1937,,21,6,0,0,0
11/23/1937,,26,15,0,0,0
11/24/1937,,30,19,0,0,0
11/25/1937,,24,18,0,0,0
11/26/1937,,23,7,0,0,0
11/27/1937,,19,8,0,0,0
11/28/1937,,20,5,0,0,0
11/29/1937,,20,9,0,0.1,0
11/30/1937,,18,3,0,0,0
12/01/1937,,17,1,0,0,0
12/02/1937,,19,6,0.01,0.1,0
12/03/1937,,7,-3,0,0,0
12/04/1937,,20,-2,0,0,0
12/05/1937,,19,10,0,0,0
12/06/1937,,33,14,0.19,1.3,0
12/07/1937,,39,30,0,0,1
12/08/1937,,37,25,0,0,1
12/09/1937,,33,13,0,0,0
12/10/1937,,18,9,0,0,0
12/11/1937,,16,-4,0,0,0
12/12/1937,,31,0,0,0,0
12/13/1937,,32,13,0,0,0
12/14/1937,,13,6,0,0,0
12/15/1937,,18,5,0.01,0,0
12/16/1937,,19,8,0.06,0.1,1
12/17/1937,,19,6,0.01,0.3,1
12/18/1937,,16,9,0,0.1,2
12/19/1937,,12,2,0,0,2
12/20/1937,,29,3,0.05,0.5,2
12/21/1937,,31,28,0,0,2
12/22/1937,,29,10,0,0,2
12/23/1937,,18,6,0,0,2
12/24/1937,,13,-2,0,0,2
12/25/1937,,23,-1,0,0,2
12/26/1937,,37,10,0,0,1
12/27/1937,,14,3,0,0,1
12/28/1937,,3,-14,0,0,1
12/29/1937,,1,-15,0,0,1
12/30/1937,,10,-11,0,0,1
12/31/1937,,8,-2,0,0,1
01/01/1938,,7,-10,0,0,1
01/02/1938,,0,-15,0,0,1
01/03/1938,,-9,-24,0,0,1
01/04/1938,,-19,-26,0,0,1
01/05/1938,,6,-23,0.02,0.4,1
01/06/1938,,5,-15,0.13,1.6,3
01/07/1938,,-6,-22,0,0,3
01/08/1938,,-8,-22,0,0,3
01/09/1938,,-12,-26,0,0,3
01/10/1938,,9,-18,0,0,3
01/11/1938,,12,2,0,0,2
01/12/1938,,12,3,0,0,2
01/13/1938,,14,-3,0,0,2
01/14/1938,,4,-4,0,0,2
01/15/1938,,7,-5,0,0,2
01/16/1938,,11,-7,0,0,2
01/17/1938,,4,-14,0,0,2
01/18/1938,,-4,-17,0,0,2
01/19/1938,,5,-15,0,0,2
01/20/1938,,2,-15,0,0,2
01/21/1938,,9,-7,0,0,2
01/22/1938,,3,-14,0,0,2
01/23/1938,,9,-11,0.01,0.4,2
01/24/1938,,7,-4,0,0.1,2
01/25/1938,,18,-9,0,0,2
01/26/1938,,19,6,0,0,2
01/27/1938,,21,12,0,0,2
01/28/1938,,25,20,0.26,2.5,6
01/29/1938,,25,19,0.12,1.5,6
01/30/1938,,23,-2,0,0,6
01/31/1938,,19,-2,0,0,6
02/01/1938,,14,5,0,0,5
02/02/1938,,12,1,0.03,0.5,5
02/03/1938,,8,-19,0.03,0.5,6
02/04/1938,,-8,-26,0,0,6
02/05/1938,,-1,-21,0,0,6
02/06/1938,,6,-2,0.04,0.4,5
02/07/1938,,8,6,0.04,0.5,6
02/08/1938,,8,5,0.06,0.8,6
02/09/1938,,23,5,0.34,3,10
02/10/1938,,21,8,0,0,10
02/11/1938,,22,15,0,0,9
02/12/1938,,21,15,0.04,0.1,9
02/13/1938,,19,7,0.06,0.1,9
02/14/1938,,32,6,0,0,9
02/15/1938,,22,9,0,0,8
02/16/1938,,29,19,0,0,8
02/17/1938,,32,16,0,0,8
02/18/1938,,28,10,0,0,7
02/19/1938,,20,4,0,0,7
02/20/1938,,22,7,0,0,7
02/21/1938,,17,-3,0,0,7
02/22/1938,,14,-3,0,0,7
02/23/1938,,7,-14,0,0,7
02/24/1938,,-7,-22,0,0,7
02/25/1938,,-16,-32,0,0,7
02/26/1938,,-7,-34,0,0,7
02/27/1938,,12,-23,0,0,7
02/28/1938,,30,5,,1.2,7
03/01/1938,,40,30,0.03,0,5
03/02/1938,,44,26,0,0,3
03/03/1938,,32,22,0,0,3
03/04/1938,,32,25,0.07,0.6,3
03/05/1938,,31,24,0,0,3
03/06/1938,,33,27,0.06,0.3,3
03/07/1938,,33,29,0,0,3
03/08/1938,,35,29,0,0,3
03/09/1938,,34,27,0,0,3
03/10/1938,,32,17,0,0,3
03/11/1938,,20,2,0.01,0.2,3
03/12/1938,,20,-1,0,0,3
03/13/1938,,22,7,0,0,3
03/14/1938,,20,-1,0,0,3
03/15/1938,,16,3,0.01,0.6,3
03/16/1938,,6,-12,0,0.1,4
03/17/1938,,7,-13,0.05,1,4
03/18/1938,,8,-6,0.02,0.4,5
03/19/1938,,11,-14,0.01,0.2,5
03/20/1938,,7,-12,0,0,5
03/21/1938,,8,-14,0.02,0.3,5
03/22/1938,,-9,-23,0,0,5
03/23/1938,,-9,-31,0,0,5
03/24/1938,,-6,-21,0,0,5
03/25/1938,,0,-17,0.01,0.2,5
03/26/1938,,0,-23,0,0,5
03/27/1938,,8,-19,0.12,1,5
03/28/1938,,30,8,0.39,4.8,10
03/29/1938,,31,26,0.06,0.6,11
03/30/1938,,27,2,0.02,0.2,12
03/31/1938,,31,-4,0.08,0.6,11
04/01/1938,,37,31,0.12,0.1,10
04/02/1938,,42,34,0.08,0,6
04/03/1938,,38,34,0.04,0,4
04/04/1938,,46,28,0,0,2
04/05/1938,,38,23,0,0,1
04/06/1938,,37,20,0,0,1
04/07/1938,,34,22,0,0,1
04/08/1938,,31,21,0,0,1
04/09/1938,,30,20,0.01,0,1
04/10/1938,,32,26,0.02,0.1,1
04/11/1938,,36,30,0.1,0.5,1
04/12/1938,,39,32,0.03,0.1,1
04/13/1938,,49,27,0,0,0
04/14/1938,,42,27,0,0,0
04/15/1938,,33,27,0,0,0
04/16/1938,,33,19,0,0,0
